Dates;S&P500 COMPOSITE;S&P500 ES ENERGY;S&P500 ES HEALTH CARE;S&P500 ES REAL ESTATE;S&P500 ES INFO TECHNOLOGY;S&P500 ES FINANCIALS;S&P500 TRANSPORTATION;S&P500 PHARMACEUTICALS;S&P500 TELECOM SERV;S&P500 HOTELS REST & LEISURE IN;S&P500 FOOD RETAIL;S&P500 FOOD DISTRIBUTORS
12.02.2019;1,28902502;1,18462562;1,344536198;-0,70239092;1,362834831;1,561181435;1,258239266;1,276525695;0,58855735;-0,162436056;3,738457699;0,981082713
11.02.2019;0,070904176;0,459210072;-0,131681389;0,223776224;0,004198682;0,251451132;1,308497121;-0,631998453;0,329579786;0,181351555;-1,003063544;0,136027004
08.02.2019;0,067626245;-0,721303054;0,182957949;0,09799804;0,490278809;-0,549219407;-0,010812856;0,785336391;0,53151101;-0,105945911;-1,244327331;1,673731255
07.02.2019;-0,935711906;-2,128328131;-1,055670417;0,79966132;-1,439680625;-0,9353584;-0,157888345;-1,233051098;-0,432989691;-0,391512398;-0,388859184;-0,336936684
06.02.2019;-0,222449501;-0,764993244;0,363368618;-0,760900009;0,241777481;-0,272454399;-0,001349455;0,237402813;-0,47879617;-0,142384825;-0,034013605;-0,030621228
05.02.2019;0,470848151;0,164494232;-0,080259122;0,601108293;0,884829216;-0,142949368;0,411924119;-0,146677532;0,034211427;0,666461519;0,640618123;-1,935588809
04.02.2019;0,677620422;0,171032872;-0,342788585;0,652297221;1,600581097;0,377236224;1,030843156;-0,524679076;-1,129752402;0,244343965;0,176358203;4,829359146
01.02.2019;0,089863541;1,833011193;0,223310143;-0,66672927;0,605247773;0,509420796;0,686432618;1,217274558;-0,56504776;-0,343011544;-0,917386661;-0,438768315
31.01.2019;0,859737789;0,710175619;1,13111036;0,947957152;-0,115928588;-0,269104069;-0,099144875;1,397649408;2,157778999;-0,367543344;0,248163106;1,51117474
30.01.2019;1,554924242;1,328680423;1,363711957;0,83158096;3,026630098;0,433364399;1,051972448;1,088701662;-1,469293791;1,349507822;0,641527914;1,369273976
29.01.2019;-0,145620969;0,317460317;0,468823714;0,789980732;-1,009782542;-0,297342501;0,347687668;0,781298157;-1,559688062;-0,213568966;-0,49702758;-0,353494102
28.01.2019;-0,784686051;-1,030794723;-1,137832192;0,958031416;-1,399778937;-0,266431898;-0,117154812;-0,650672872;-1,133443163;-0,002445386;0,356985672;0,403317962
25.01.2019;0,848872018;1,182336803;0,141091758;1,175949616;1,448081927;0,855200131;0,750358317;0,264026403;-0,439574859;0,634915427;-2,054794521;-0,814731845
24.01.2019;0,137567742;0,595785692;-0,863357932;0,385261286;0,929266136;0,203699368;1,575747195;-2,172933686;-1,135110592;0,014767656;-1,815274643;-0,572746798
23.01.2019;0,220289415;-0,999674726;0,126528483;0,093933851;0,413729425;0,03513292;-0,790144435;0,049580072;1,114973437;0,679800107;-0,27201951;0,367265469
22.01.2019;-1,415728402;-2,201344559;-0,716333752;-0,157954489;-1,764392928;-1,086553609;-1,536488107;-0,778163713;-0,755060861;0,041317192;-0,373796841;-0,031925932
21.01.2019;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2019;1,318305285;1,934800467;1,182783179;0,311942959;1,49331681;1,710730949;2,178279885;0,488352932;0,813701686;1,062275039;1,730202491;0,705989524
17.01.2019;0,759145293;0,977952412;0,900706859;0,467615163;0,668330066;0,542538321;1,445232899;1,145471901;-0,222615072;0,858293184;0,800153323;-0,016073079
16.01.2019;0,222196682;-0,152571927;-0,15249565;0,550220088;0,046359033;2,203443183;0,257914946;-0,811554126;-0,98541329;-0,491157489;0,278671984;-0,748451251
15.01.2019;1,072171176;0,299499377;1,743497936;1,061571125;1,481032471;0,807947666;-0,534689995;1,3541508;0,025938655;0,703940038;1,132167153;-0,365572598
14.01.2019;-0,52575628;-0,185476128;-1,162905002;-0,302388872;-0,916156446;0,72529688;0,271684153;-1,181606081;-0,381136951;-0,983677802;-0,45949214;-0,142845806
11.01.2019;-0,014634297;-0,626666956;0,32742909;0,237433695;-0,137860653;0,172401054;-0,25801058;0,596599082;1,143417184;0,07276316;-0,173820675;-0,347963622
10.01.2019;0,451844516;0,326321056;0,242212138;1,549274098;0,463162817;0,118357786;0,963399549;-0,558633982;0,909870113;0,679527446;1,534464163;1,249099207
09.01.2019;0,409802634;1,501534657;0,318357632;-0,429074935;1,235489598;0,515527796;1,09904661;-0,565952987;-3,011894104;0,05391971;-1,444653815;-0,478125747
08.01.2019;0,969529629;0,830476021;0,946088001;1,783300406;0,896572631;0;2,505014554;1,2245764;2,129049112;0,881368033;1,935579196;1,585288523
07.01.2019;0,701043469;1,29225773;0,410145059;0,785998742;0,861677584;0,231032941;0,401259804;0,124430956;1,243057392;1,098995523;0,939597315;-0,080885426
04.01.2019;3,433569319;3,583526059;3,004918457;1,026998412;4,395221744;3,284240776;3,949128799;2,665565751;1,408072952;3,372652822;1,136306501;0,782576797
03.01.2019;-2,475667622;-1,104308652;-2,217384701;0,494759802;-5,067766106;-2,276716313;-3,842777576;-3,11240585;0,262184874;-2,752055836;0,181332796;-1,096494175
02.01.2019;0,126852424;2,070412904;-1,351405342;-2,282179247;0,067076476;0,73755999;0,081795874;-0,643371326;1,480420248;-0,120785451;-0,725072507;-0,972721224
01.01.2019;0;0;0;0;0;0;0;0;0;0;0;0
31.12.2018;0,849244088;0,452435096;1,387369871;0,031201248;0,95078196;0,979441922;0,733936555;1,399026764;0,971275057;1,296045445;-0,294161639;0,609143852
28.12.2018;-0,124154723;-0,894429185;0,041537074;0,218886804;-0,249824198;0,015306122;-0,550834598;0,228623685;0,623830318;0,34904014;0,73326302;0,37087303
27.12.2018;0,856262917;0,640268393;1,070016997;0,235072873;0,771102761;1,106497124;0,684471063;1,1064538;0,761279508;0,759938851;-1,264504612;1,339960509
26.12.2018;4,959380715;6,242626572;4,543021687;3,257996656;6,049579259;4,647898729;5,76904431;3,686186786;2,711621234;3,591043902;4,249379653;2,134909597
25.12.2018;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2018;-2,711224768;-4,016286802;-2,487447939;-3,723514749;-2,727788625;-2,348444913;-3,230749984;-3,077185158;-3,35551858;-1,946810516;-2,920806986;-1,544613025
21.12.2018;-2,058830681;-1,046608654;-1,416987384;-1,579350882;-2,987804309;-1,956223997;-1,619975077;-0,635531276;-0,804621415;-1,057688892;-1,008495206;-1,503850667
20.12.2018;-1,57720905;-2,792584009;-1,275981876;-1,211815198;-1,884149523;-0,776923077;-1,350715576;-0,081490821;-2,664167615;-3,509027498;-1,94846315;-2,630473039
19.12.2018;-1,539573318;-1,249542292;-1,27377036;-0,91554933;-1,940065357;-1,240820461;-3,161282737;-1,457575758;0,241562102;-1,40167965;-1,122242559;-0,82702752
18.12.2018;0,008641209;-2,346578465;-0,795988219;0,949494949;0,862951057;-0,481338676;0,481422411;-0,380365876;-0,440911217;0,082868256;-1,279064239;-0,296069291
17.12.2018;-2,077347641;-1,85774132;-2,106811342;-3,719912473;-2,213662726;-0,975743661;-1,65705738;-2,248583569;-1,674986863;-1,456569562;-2,131323002;-1,895613845
14.12.2018;-1,908667668;-2,380901402;-3,371325848;-0,208656832;-2,481672409;-1,022575705;-2,006631847;-4,999789748;0,495082184;-1,41298633;-0,706958691;-0,802456655
13.12.2018;-0,019991928;0,361003073;0,079122121;0,610262169;0,195530485;-0,58930413;-1,225769269;0,633339916;-0,616676507;0,784898162;0,03235498;0,65635494
12.12.2018;0,541948892;0,325529255;0,859775793;-1,89664256;0,790923995;0,443940216;-0,15859204;0,700274144;-0,612896916;0,613946669;1,744732882;0,381781733
11.12.2018;-0,035636838;0,030190632;0,301112975;0,110280015;0,088151866;-1,017991846;-0,469352405;-0,044014085;0,163270637;-0,439567731;1,561828342;0,616673304
10.12.2018;0,176219484;-1,616667374;0,327912735;-0,424922416;1,430607566;-1,396143755;-0,463008023;0,339060319;0,078431373;0,31031614;-1,301088955;-0,184660366
07.12.2018;-2,332016543;-0,642930922;-2,512651798;-1,439932238;-3,526407488;-1,842969544;-3,678952162;-1,48625321;-0,938815151;-2,375634518;-1,321114574;-1,394719539
06.12.2018;-0,15221884;-1,768372228;-0,308467049;2,661835749;0,230270761;-1,441479205;-0,064243268;0,026672656;-0,386971945;0,56438571;3,216977961;-0,287472261
05.12.2018;0;0;0;0;0;0;0;0;0;0;0;0
04.12.2018;-3,236488351;-2,932545425;-2,299340971;-1,25930166;-3,855048847;-4,403383793;-4,425910765;-1,328383638;-1,699106067;-2,098226423;-3,765825709;-1,356914543
03.12.2018;1,094135506;2,281978537;0,435797382;0,36384527;2,11365852;0,474188065;0,51946716;-0,279024795;-1,097316278;0,626815472;0,3384487;-0,534421971
30.11.2018;0,818552393;-0,242001641;1,080996397;1,000918718;1,06253769;0,659687043;1,750529869;1,33962317;1,761102603;-0,764157271;-2,305462451;-0,207399726
29.11.2018;-0,219769006;0,585856919;0,304117136;0,077425599;-0,953975318;-0,819525702;-0,742799262;0,445719267;-0,791289485;-0,192862494;0,363669424;1,031480742
28.11.2018;2,297393528;1,744149439;2,45768892;0,873767451;3,438043857;1,816610963;2,453367393;1,812325531;-0,018987342;1,754869682;0,695779548;2,342323943
27.11.2018;0,326170304;-0,330523189;0,990903961;0,559591596;0,241619637;0,068254727;1,06902255;0,937779961;2,040816327;0,321349832;1,590401786;0,64750697
26.11.2018;1,553240952;1,717167419;0,943286925;0,206591244;2,25117955;2,097560976;0,344073834;0,041921448;1,481190195;1,183724204;-0,402945672;0
23.11.2018;-0,655489013;-3,264583591;0,117929088;-0,338251875;-0,870003448;-0,913756991;0,181134932;0,069435403;-1,159551726;-0,270911494;0,54016298;0,651726947
22.11.2018;0;0;0;0;0;0;0;0;0;0;0;0
21.11.2018;0,304327584;1,578606227;-0,50778996;-0,132184471;0,623654383;0,064487897;1,273135473;-1,479327889;0,24025974;0,193294729;-0,199832698;-0,937680138
20.11.2018;-1,815120804;-3,291881508;-0,970485433;-1,347500604;-2,139144516;-2,090380192;-3,319392239;-1,24278677;-2,463740579;-1,036231471;-3,17674586;-1,408183885
19.11.2018;-1,664309443;-0,09696382;-1,272190462;0,358683534;-3,785454606;-0,033813485;-0,240302094;0,728705909;0,406995231;-1,016034163;1,059524351;-0,557620818
16.11.2018;0,222328035;1,098744001;0,940575735;1,355932203;-0,108779329;0,099284699;-0,242353995;0,98210451;1,26867594;1,0313978;0,700613609;0,256862251
15.11.2018;1,059380066;1,477658957;0,95531026;-0,895856663;2,455334179;1,44207659;1,498643066;0,736958999;-0,487054601;0,690983607;-0,858037863;-0,37631711
14.11.2018;-0,756746431;-0,105583504;-0,856876864;0,038965467;-1,28885391;-1,374841972;0,156660061;-1,024879741;0,567156484;-0,066349391;-3,475021911;-0,583628473
13.11.2018;-0,148190535;-2,390575112;-0,680272109;0,141449615;0,089784095;0,590426015;0,879337593;-0,679085857;-0,811864732;0,195333339;0,030684259;-0,756197478
12.11.2018;-1,970147536;-2,139693087;-1,387260649;0,195484312;-3,540994322;-1,994124455;-1,410270069;-0,117532109;0,423701611;-1,017100613;-0,06133088;0,837410144
09.11.2018;-0,919898961;-0,370399559;-0,328288449;0,137026524;-1,656006942;-0,963212766;-1,353091091;0,234195362;-0,78343949;-0,101444571;0,127204141;0,375807987
08.11.2018;-0,250898223;-2,204238921;0,01669542;0,112684337;-0,199671224;0,31840796;-0,305153559;-0,216692396;0,357964715;-0,004869102;0,096592905;0,165629392
07.11.2018;2,120887695;1,611292754;2,940783318;1,144697721;2,874938129;1,34226684;2,411577719;2,456685144;0,656286192;1,922217995;1,587867975;3,103613336
06.11.2018;0,625933514;0,335913252;0,519228739;0,51803148;0,612539632;0,499954959;0,966916295;-0,397462024;0,530401035;0,623371868;0,718778077;-0,170478761
05.11.2018;0,560031729;1,610810595;0,835188232;1,691824537;-0,179786079;1,404462308;-0,066312997;1,414458255;0,677259703;0,600321511;1,458523245;-9,440825254
02.11.2018;-0,631666527;-0,105678737;-0,655693574;-0,928388618;-1,892267551;0,013703949;-0,113550341;-1,075892469;0,629095675;2,029728344;2,864644381;-0,695702671
01.11.2018;1,055779684;0,834388886;1,307100419;0,458761847;1,20098382;0,454284731;1,427298279;1,040201594;-1,19779864;0,879876593;-1,446261898;0,644075325
31.10.2018;1,085129146;0,598693392;0,192245762;-1,36741087;2,390317446;1,428870634;0,160674558;0,108533044;-0,585736354;0,822820005;-1,096791884;-0,943680237
30.10.2018;1,566682442;2,296662598;1,107043838;1,673407482;1,155291251;1,600699863;3,054061704;0,731307341;2,935135493;1,95869987;6,590676604;2,403452814
29.10.2018;-0,655962147;-1,88391969;0,178906791;1,560895461;-1,808675283;0,856086801;-0,480274926;0,634849836;1,828363244;-0,370693992;2,353293115;0,744200492
26.10.2018;-1,732721755;-0,781517514;-1,076551515;-2,590777233;-1,87088512;-1,352622912;-1,250347705;-0,786216866;-2,525318953;-1,205060907;-1,497888223;-2,662666853
25.10.2018;1,862505177;1,149074017;1,237366488;1,214943809;3,322391579;1,637776449;1,460523531;0,919985114;-1,387808042;1,070786477;0,177113057;-0,375312761
24.10.2018;-3,086449033;-3,790893232;-3,292169251;1,131418625;-4,429276676;-2,691824485;-3,034905518;-2,625170324;-3,841356947;-2,316652175;-1,688029021;0,670530477
23.10.2018;-0,551185102;-2,67460272;-0,533231765;0,690757256;-0,401265966;-0,82831499;-1,715999408;-0,391296187;2,466453674;1,833117088;1,607037547;1,003521749
22.10.2018;-0,429947467;-1,099958492;-0,814113825;-1,412816994;0,809845112;-2,058664015;-0,213371266;-0,725312845;-0,369238605;-0,380772724;1,526793733;-0,43624594
19.10.2018;-0,03611699;-0,821466664;-0,952291862;0,995739876;0,010582011;0,346946643;0,358239509;-0,200277527;0,957645093;-0,680036084;0,728753078;0,780021982
18.10.2018;-1,439194649;-0,484162306;-1,143919288;0,005132943;-2,017084201;-1,553744838;-2,216369263;-0,772211734;0,471393517;-1,223482642;0,256978736;0,24168039
17.10.2018;-0,025267623;-0,695304843;0,4757259;-0,235559197;-0,472319685;0,910094389;-0,568293417;1,636056728;0,525803311;0,98024796;0,333670374;0,342363976
16.10.2018;2,149564307;0,874869422;2,898855564;1,910030268;3,023463121;1,597509899;1,701934986;1,797647197;0,195121951;1,596244957;-1,090109011;1,710879501
15.10.2018;-0,590503518;-0,819596307;-0,771303341;0,51405791;-1,637010104;-0,507787594;0,281784188;-0,304552177;0,065082981;-0,22626617;2,150482709;0,203542611
12.10.2018;1,420628434;0,304340565;1,477794572;-0,068144887;3,15150107;0,098010166;1,011736139;1,183738777;1,225377166;1,381689502;0,673660393;0,480868729
11.10.2018;-2,057307372;-3,087907345;-2,665042403;-2,906148208;-1,26820796;-2,931545644;-1,266632037;-3,508119854;-2,661279979;-2,176163099;-3,570365963;-2,726034697
10.10.2018;-3,286417576;-3,585795533;-2,372195997;-1,607491612;-4,771489647;-3,039794058;-4,06210069;-2,025266814;-1,54059856;-2,170620469;-0,679669031;-1,935850985
09.10.2018;-0,141795779;0,985834107;0,237507909;0,37699809;0,354668233;-0,344193604;-1,585744646;0,364075964;-0,962981491;0,847806686;-4,872563718;-1,197852127
08.10.2018;-0,039506926;-0,047255671;-0,167533324;1,319073084;-1,180648506;0,578407552;0,172578857;0,416407882;0,125219133;0,534870078;0,96499527;0,889012363
05.10.2018;-0,552796551;-0,041987404;-0,085067459;-0,025458248;-1,265020205;-0,415408664;-0,710426256;0,142770309;-0,256041966;-0,361879712;1,008170481;-0,152565881
04.10.2018;-0,816951574;-0,513445305;-0,943225269;-0,617346422;-1,785620503;0,707308132;-0,163580285;0,101880545;0,901071204;-0,263193992;-2,045305626;-0,647650544
03.10.2018;0,071149301;0,82300916;-0,232320584;-0,982062331;0,335739719;0,815252837;0,422591729;-0,060808326;-0,094428706;-0,179711435;1,035607888;-0,91367324
02.10.2018;-0,039663679;0,12826595;-0,094826963;-0,279804137;-0,010537804;0,045675011;-1,048504175;0,383283175;1,210576617;-0,875422018;1,147940881;0,341370964
01.10.2018;0,364106823;1,465475745;0,537517251;-0,852075696;0,490140462;0,347025187;0,255019531;0,601231024;0,293948495;-1,343197396;-1,237658841;-0,299370525
28.09.2018;-0,000686342;-0,259615556;0,334338474;1,309912171;0,432246008;-1,060269062;-0,250657666;0,174532553;0,1343742;-0,197948684;0,379344682;0,57585749
27.09.2018;0,276327698;0,046254292;0,444716928;0,130659832;0,535371973;-0,337881462;0,356155513;0,347406652;0,521000836;0,039271062;-1,328779301;-0,150891632
26.09.2018;-0,328924803;-0,991651108;0,204474601;-1,152451443;-0,406173225;-1,274805592;0,351157821;-0,184845532;-0,600984592;0,138894699;0,446470533;-0,16319916
25.09.2018;-0,13050761;0,572177641;-0,281618024;-0,104208019;-0,044096739;-0,383093106;-0,567857054;-0,487665764;-0,993796683;0,572221988;-1,184228858;0,149727975
24.09.2018;-0,351575433;1,468526441;0,160266684;-1,893773429;0,314223175;-1,061691167;-1,518618681;-0,954721351;-0,553946871;-1,048345463;-1,134067952;-0,027423557
21.09.2018;-0,036850636;0,720544572;0,189932652;-0,131271879;-0,342031056;-0,365123412;0,692484937;0,493911266;0,978896517;0,971086019;2,639019793;-0,435727369
20.09.2018;0,784057498;-0,057899689;0,928849912;0,759320041;1,175032106;0,803415568;0,164148894;1,165896103;0,453355469;0,877832813;1,037996381;0,506540432
19.09.2018;0,125330974;0,381415961;-0,111005245;-0,912577059;-0,101405075;1,759229535;-0,119574463;-0,380478316;-1,348031496;0,788155443;-1,399061033;-0,176918423
18.09.2018;0,536901135;0,696819504;0,530069839;-0,593514765;0,621487706;0,414768331;0,826538729;0,629003239;-0,037780996;0,490503475;1,559147475;-0,599053767
17.09.2018;-0,556974575;0,164874421;-0,332740148;0,494617399;-1,391842553;-0,355475609;-0,344340674;0,134040529;0,163986124;-0,80017043;3,739427215;-0,068027982
14.09.2018;0,027546502;0,560028001;-0,329795194;-0,908173562;0,022109725;0,659596482;0,628193942;-0,47765904;-0,427055203;0,116027096;-2,728060046;-0,081566993
13.09.2018;0,528225081;0,001842231;1,13798806;0,473132815;1,146695251;-0,148511655;-0,51953527;0,722386766;0,302362205;-0,082686193;-9,928494041;-1,195446557
12.09.2018;0,035666178;0,511054327;0,548629835;0,130523059;-0,496454989;-0,893771331;-0,170819563;0,500943807;1,418258481;0,262384192;1,086432733;-0,61297141
11.09.2018;0,373983796;0,977880822;-0,024419336;-0,072460268;0,837969375;0,115320548;-0,068033943;0,103199174;1,084920891;-0,109278421;-1,134739486;-0,120002667
10.09.2018;0,189784377;-0,018694035;-0,309913486;0,539096649;0,315910396;-0,078953545;1,219512195;-0,288414157;0,48669695;0,515742592;-1,91588785;0,45540797
07.09.2018;-0,221330415;-0,024296341;0,151910129;-1,23752878;-0,344216771;-0,115096873;0,122853203;0,509847337;-0,355641772;0,521884651;-0,582819495;-0,360344329
06.09.2018;-0,365228831;-1,928223175;-0,003750727;0,336894793;-0,810980849;-0,591151793;-0,280021002;0,261432181;0,729499121;0,233450923;1,875914293;-0,040022235
05.09.2018;-0,280317048;-0,080583129;0,27078358;0,58088876;-1,498650987;0,031792459;0,383997591;1,114983608;0,827477507;0,0683527;0,189671523;-0,464756003
04.09.2018;-0,165430533;-0,284889879;-0,728033004;-0,901851674;-0,302891027;0,530554845;0,446214738;-0,598925457;-1,116955646;-0,399858671;1,27035404;0,708761451
03.09.2018;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2018;0,013443038;-0,734187771;0,000933384;0,419095332;0,122209733;-0,085157115;0,10473054;0,017618558;-0,420331092;0,087977298;1,479643822;1,148621992
30.08.2018;-0,443027549;-0,318039719;-0,108155483;-0,560452194;-0,291845623;-0,785738425;-0,585814998;-0,073356808;-0,386498325;-0,493502927;1,174308637;-0,283251093
29.08.2018;0,570142743;0,627341164;0,656005406;-0,105273232;1,014345196;-0,023228804;-0,077713713;0,425807782;-0,760723646;0,915492348;-1,383486563;-0,295861304
28.08.2018;0,026926821;-0,452537832;0,093937287;1,191167926;0,214726262;-0,103366804;-0,252556825;-0,18236635;-0,483491316;0,359865442;-0,255709373;-0,186805074
27.08.2018;0,767039229;0,736688549;0,338375984;-0,082248778;0,964827984;1,336069604;1,172601353;-0,696635121;0,370346721;0,524278462;-0,030851955;-1,637215853
24.08.2018;0,619885333;0,795853475;0,452578657;0,637842049;1,099012133;0,295877018;0,354168782;0,428278087;0,642632222;0,404449825;-3,434627171;0,758298042
23.08.2018;-0,169123145;-0,522918838;-0,09837213;-0,208930567;0,183764843;-0,514056568;-0,19258058;0,002933498;-0,08988764;-0,689186481;1,793605407;0,173244786
22.08.2018;-0,039818929;1,197128372;0,108895328;-0,646874246;0,4780384;-0,263796111;-1,11875321;-0,358066732;-2,019375944;-0,637179787;1,214645911;0,954089355
21.08.2018;0,206856723;0,494607661;-0,015148359;-0,913613317;0,073598497;0,371540827;0,52389648;-0,747048072;0,677686997;0,218641818;-0,131377272;-1,076902602
20.08.2018;0,242795943;0,66071462;0,31436685;0,057432756;-0,153225554;0,351418531;1,270262342;1,125111851;0,076060087;0,455836979;0,162294938;0,467987431
17.08.2018;0,332313628;0,266491508;0,37369279;0,961584924;0,183267806;0,212587773;0,322427934;1,024007113;0,381752243;0,452647154;2,684442843;1,285451488
16.08.2018;0,791947118;0,615570536;0,915851347;0,710496861;0,252039478;1,247961735;0,550631039;1,254426505;2,012072435;0,788006071;1,564501372;-1,348282082
15.08.2018;-0,760221975;-3,512671489;-0,157524181;0,844088924;-1,065771791;-0,67590913;0,136557464;0,725470044;0,692765179;-0,278071102;-1,282514451;0,942919116
14.08.2018;0,638924424;0,261215841;0,449611655;0,359535067;0,618248894;0,858126062;0,900818926;-0,140362528;0,717482886;1,236503581;1,877070298;1,979324256
13.08.2018;-0,400595776;-1,216211339;0,008684241;-0,004924895;-0,145946663;-1,015414466;-0,518550129;-0,007545803;-0,190526247;-0,085448784;-0,830367734;6,235160901
10.08.2018;-0,7113871;0,267776371;-0,391184414;-1,004339135;-0,811289936;-1,16130407;-0,499234421;-0,15520229;-0,736924482;-0,480113385;1,069814627;-2,212194454
09.08.2018;-0,144171886;-0,887653546;-0,101777261;0,136698726;-0,054159864;-0,563607085;-0,356423965;-0,694309357;0,981231478;0,452923537;-2,578616352;0,256642872
08.08.2018;-0,026237996;-0,761660705;0,15964148;-0,534162094;0,282426697;0,257036644;0,127089271;0,506827889;0,125280232;0,070346031;2,03520352;0,431582228
07.08.2018;0,282416503;0,716935816;-0,011539016;-0,218044384;0,329285381;0,484545765;0,369792942;-0,160663073;0,417135668;-0,490009304;0,298836835;-0,24396661
06.08.2018;0,353829634;0,336294644;0,141553039;-0,236863731;0,591206296;0,426590066;0,372463562;0,493421053;-0,086001588;0,328040823;-0,068914821;1,678056373
03.08.2018;0,464413806;-0,465399348;0,637658688;1,277783217;0,344158344;0,532304642;0,496484319;1,052117959;0,93482906;0,271882048;0,642715125;0,778157666
02.08.2018;0,492649359;-0,519961537;0,291573525;-0,525956949;1,369197438;0,040963284;0,453038097;-0,508214876;0,180614088;0,045482922;3,657016871;1,447059262
01.08.2018;-0,104037581;-1,331787195;0,049592081;0,69635151;0,96746954;-0,004311739;-0,968413431;0,209793399;-0,073529412;-0,981967821;-1,066906918;-0,208418624
31.07.2018;0,488474988;-0,318750219;1,013682753;1,89376905;0,295211286;-0,683025009;1,025366389;1,26545253;-0,769434863;0,390953981;-2,424466756;0,809154577
30.07.2018;-0,575418083;0,84066264;0,097337476;-0,054934079;-1,780918504;0,023558135;-0,302122672;1,202773234;1,94752502;-0,215843248;3,555172249;-6,729344796
27.07.2018;-0,65622533;-0,509558617;-0,715533819;-0,925238731;-1,99006134;0,244745486;0,018234865;0,340800725;1,936995933;0,348861982;0,211264224;-0,361459786
26.07.2018;-0,303225149;0,993753549;-0,196798613;0,367482743;-1,639719865;-0,122223175;1,286262714;0,109551309;0,436167267;-0,750634339;1,269084897;1,141426372
25.07.2018;0,910154588;0,902449506;1,147035347;0,957585481;1,501550388;0,255820453;2,884249959;0,87460335;-2,884421435;0,701782403;1,145920425;0,997281221
24.07.2018;0,478093895;1,315240462;0,905854745;-0,30987605;0,498597694;0,329997412;-1,229337874;2,011466486;1,758347017;-0,687267056;-1,166577553;-0,889568747
23.07.2018;0,183808439;-0,393921324;0,240214499;-0,234355522;0,517623474;1,322144278;1,018404409;0,061235014;-0,027359781;0,122624698;0,53264269;-0,197291933
20.07.2018;-0,094847905;-0,352917875;-0,201929772;-0,91892693;0,089352197;0,197070223;-0,06901965;-0,165704081;-0,490062619;-0,206007677;0,07335322;0,169393829
19.07.2018;-0,39529482;-0,018002772;-0,551994302;1,013075157;-0,334341043;-1,441612534;0,180316978;-0,968661876;-1,103931072;-0,30543463;-0,073299453;0,796803301
18.07.2018;0,216048833;0,030614082;0,081183296;-0,427350427;-0,111582759;1,52939372;2,808597235;-0,178119881;-0,362173038;0,40891145;-0,982242222;-1,055879489
17.07.2018;0,397365666;-0,380323634;0,538495994;-0,632036342;0,811012783;0,153613202;0,195519803;1,460289799;-0,360866079;0,387494028;1,532792926;0,823269183
16.07.2018;-0,102809043;-1,180683591;-0,687030447;-0,589043786;-0,348828094;1,796046018;-0,536185581;-0,746316464;0,469987915;-0,232133243;-0,210804981;-0,353602621
13.07.2018;0,107923053;0,55618939;0,228873763;-0,274133542;-0,023510972;-0,462499722;0,428274486;-0,253997668;-0,752981942;0,336530372;0,354226114;1,288173635
12.07.2018;0,87490357;0,200057159;1,095808083;0,20110855;1,794161993;0,19159222;0,589366151;1,17010101;0,522473039;0,510935261;-0,068829892;0,634356153
11.07.2018;-0,709417862;-2,148113191;-0,792980434;-0,327564291;-0,509552118;-0,518605527;-2,058795234;-0,793650794;-1,04725923;-0,800007064;-2,781760826;-0,359135202
10.07.2018;0,347320746;0,739527759;0,413095321;0,481430536;0,233892076;-0,370951004;-0,196148359;0,428313796;1,132859633;0,624633483;0,071746305;0,461815995
09.07.2018;0,882303918;1,475869709;0,652813627;-0,915109034;0,816483666;2,322586476;1,967914738;0,227555154;-1,42073614;1,167671937;-1,274968126;-0,072106718
06.07.2018;0,84812962;0,665503534;1,445746307;0,410557185;1,236622875;0,499534525;0,446760983;0,798737637;0,358113933;1,07482919;1,822290605;0,028851009
05.07.2018;0,86207532;-0,156238776;1,047018006;1,357376399;1,465657157;0,232140012;0,666119817;1,353646271;0,399493974;0,4746951;-0,34976762;1,197051167
04.07.2018;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2018;-0,494735414;0,71989292;0,208395663;0,477849676;-1,371610586;-1,053887901;-0,884509175;0,538739515;1,16529705;-0,496861687;1,700613975;0,852687499
02.07.2018;0,306801502;-1,54574919;0,365507673;-0,4952947;0,987166021;0,661906381;0,798315766;0,129464879;0,229543613;-0,162328829;-0,807192228;-0,483498773
29.06.2018;0,075838178;0,647034574;0,150363465;0,158745907;0,008206542;-0,126780014;0,337416355;-0,172322375;-0,623951694;0,505856082;0,067714631;-0,087831656
28.06.2018;0,617862448;-0,116366501;0,165153624;0,855556111;1,075839644;0,858545496;-0,368659689;0,616851722;2,292224281;-1,167451874;-2,000284401;0,426329523
27.06.2018;-0,860429076;1,338896952;-0,924134524;-0,284374376;-1,45258064;-1,264766886;-1,384574668;-0,875859334;0,034326514;-1,832282483;0,037934468;-0,220030071
26.06.2018;0,220458067;1,398086829;-0,283227978;0,506443364;0,475545152;-0,368373765;-0,194630966;-0,281792265;-0,423844681;0,533413938;-1,125228562;-0,029328738
25.06.2018;-1,372473574;-2,198553489;-0,904034087;-0,180189199;-2,278600896;-1,033677893;-2,104059774;-0,50172982;-0,075141745;-2,915562614;-1,213468575;0,649422531
